episode,reward,length,epsilon,pellets,win
589,3398.849999999951,963,1.0,179,0
590,2830.8499999999444,963,1.0,150,0
591,2038.6500000000249,787,1.0,120,0
592,1576.8500000000336,963,1.0,90,0
593,3236.849999999903,963,1.0,172,0
594,2880.8499999999362,963,1.0,154,0
595,937.650000000019,507,1.0,62,0
596,1211.2000000000287,736,1.0,77,0
597,2331.8499999999594,963,1.0,126,0
598,3192.8499999999963,963,1.0,170,0
599,2439.8499999999663,963,1.0,131,0
600,2726.849999999989,963,1.0,146,0
601,1163.5500000000059,189,1.0,70,0
602,3920.8499999999385,963,1.0,205,0
603,2085.849999999996,963,1.0,112,0
604,3097.849999999925,963,1.0,164,0
605,1314.9000000000237,662,1.0,82,0
606,2727.849999999991,963,1.0,144,0
607,1948.1000000000051,618,1.0,113,0
608,2375.449999999988,531,1.0,133,0
609,3761.849999999905,963,1.0,196,0
610,615.1000000000026,158,1.0,43,0
611,1894.8500000000372,963,1.0,104,0
612,1707.850000000016,483,1.0,101,0
613,2099.8500000000236,963,1.0,115,0
614,4032.8499999999312,963,1.0,210,0
615,1034.7500000000064,225,1.0,64,0
616,940.8500000000047,203,1.0,59,0
617,2817.849999999966,963,1.0,151,0
618,2004.8500000000363,963,1.0,111,0
619,3052.8499999999376,963,1.0,162,0
620,3668.8499999999676,963,1.0,194,0
621,1802.8500000000142,383,1.0,103,0
622,1436.4000000000087,312,1.0,85,0
623,1003.3000000000179,494,1.0,65,0
624,719.0000000000025,140,1.0,47,0
625,1556.3000000000152,414,1.0,91,0
626,2719.549999999918,909,1.0,155,0
627,2296.8499999999635,963,1.0,123,0
628,910.8500000000038,183,1.0,57,0
629,728.6500000000005,167,1.0,48,0
630,1492.5500000000154,389,1.0,88,0
631,310.54999999999956,49,1.0,26,0
632,3089.8499999999262,963,1.0,163,0
633,2900.7999999999715,644,1.0,162,0
634,2846.8499999999863,963,1.0,152,0
635,3011.8499999999262,963,1.0,159,0
636,4137.849999999884,963,1.0,216,0
637,2662.8499999999567,963,1.0,142,0
638,2554.8499999999344,963,1.0,137,0
639,3178.849999999901,963,1.0,168,0
640,3440.8499999999112,963,1.0,182,0
641,3568.8499999999326,963,1.0,187,0
642,3005.799999999965,524,1.0,165,0
