episode,reward,length,epsilon,eval_mean_5
1939,-47.0,15,0.2118618619805533,135.00000000000273
1940,1.6000000000000512,29,0.21169237249096884,135.00000000000273
1941,-76.8,13,0.21152301859297606,135.00000000000273
1942,-76.5,10,0.21135380017810168,135.00000000000273
1943,-81.5,10,0.2111847171379592,135.00000000000273
1944,83.50000000000023,60,0.21101576936424882,135.00000000000273
1945,-57.9,14,0.21084695674875742,135.00000000000273
1946,-76.29999999999998,8,0.2106782791833584,135.00000000000273
1947,-56.800000000000004,13,0.2105097365600117,135.00000000000273
1948,-66.6,11,0.2103413287707637,135.00000000000273
1949,40.10000000000008,44,0.21017305570774708,135.00000000000273
1950,6.80000000000004,27,0.21000491726318088,135.00000000000273
1951,65.10000000000014,44,0.20983691332937032,135.00000000000273
1952,-61.900000000000006,14,0.20966904379870682,135.00000000000273
1953,2.100000000000037,24,0.20950130856366786,135.00000000000273
1954,6.7000000000000455,28,0.20933370751681693,135.00000000000273
1955,-81.1,6,0.20916624055080346,135.00000000000273
1956,-76.3,8,0.2089989075583628,135.00000000000273
1957,68.9000000000002,56,0.2088317084323161,135.00000000000273
1958,-42.10000000000001,16,0.20866464306557025,135.00000000000273
1959,40.60000000000008,39,0.2084977113511178,135.00000000000273
1960,76.90000000000029,76,0.2083309131820369,135.00000000000273
1961,-42.500000000000014,20,0.20816424845149126,135.00000000000273
1962,-76.3,8,0.20799771705273007,135.00000000000273
1963,69.30000000000013,52,0.20783131887908787,135.00000000000273
1964,84.20000000000013,53,0.2076650538239846,135.00000000000273
1965,-23.19999999999996,27,0.2074989217809254,135.00000000000273
1966,1.5000000000000568,30,0.20733292264350067,135.00000000000273
1967,-19.899999999999906,34,0.20716705630538587,135.00000000000273
1968,-52.0,15,0.20700132266034155,135.00000000000273
1969,79.40000000000015,51,0.20683572160221328,135.00000000000273
1970,51.70000000000033,78,0.2066702530249315,135.00000000000273
1971,-51.900000000000006,14,0.20650491682251154,135.00000000000273
1972,-76.3,8,0.20633971288905353,135.00000000000273
1973,-42.10000000000001,16,0.20617464111874229,135.00000000000273
1974,30.800000000000097,37,0.2060097014058473,135.00000000000273
1975,24.900000000000148,46,0.2058448936447226,135.00000000000273
1976,-38.300000000000026,28,0.20568021772980682,135.00000000000273
1977,49.00000000000006,55,0.20551567355562297,135.00000000000273
1978,-62.1,16,0.20535126101677847,135.00000000000273
1979,-29.300000000000026,38,0.20518698000796504,135.00000000000273
1980,37.300000000000125,62,0.20502283042395866,135.00000000000273
1981,-81.3,8,0.20485881215961949,135.00000000000273
1982,30.200000000000074,43,0.2046949251098918,135.00000000000273
1983,66.7000000000003,78,0.20453116916980388,135.00000000000273
1984,-18.400000000000006,29,0.20436754423446804,135.00000000000273
1985,6.900000000000048,26,0.20420405019908047,135.00000000000273
1986,16.300000000000054,32,0.2040406869589212,135.00000000000273
1987,6.30000000000004,32,0.20387745440935404,135.00000000000273
1988,55.3000000000001,42,0.20371435244582656,135.00000000000273
1989,-81.29999999999998,8,0.2035513809638699,135.00000000000273
1990,9.70000000000006,38,0.2033885398590988,135.00000000000273
1991,69.30000000000018,52,0.2032258290272115,135.00000000000273
1992,-76.39999999999999,9,0.20306324836398973,135.00000000000273
1993,-81.3,8,0.20290079776529854,135.00000000000273
1994,10.600000000000065,29,0.2027384771270863,135.00000000000273
1995,59.3000000000001,42,0.2025762863453846,135.00000000000273
1996,146.20000000000033,83,0.2024142253163083,135.00000000000273
1997,93.70000000000016,58,0.20225229393605523,135.00000000000273
1998,-72.69999999999999,12,0.20209049210090638,135.00000000000273
1999,156.80000000000044,117,0.20192881970722565,135.00000000000273
2000,6.500000000000043,30,0.20176727665145985,107.00000000000212
