episode,reward,length,epsilon,pellets,win
508,291.8999999999997,42,0.7756425307570022,25,0
509,603.0500000000022,119,0.7752547094916237,41,0
510,736.250000000002,115,0.7748670821368779,48,0
511,1292.0000000000107,300,0.7744796485958095,67,0
512,647.6500000000046,167,0.7740924087715116,44,0
513,880.5500000000027,149,0.773705362567126,55,0
514,256.49999999999955,50,0.7733185098858425,23,0
515,1266.0000000000114,300,0.7729318506308996,65,0
516,326.69999999999936,66,0.7725453847055842,27,0
517,808.3000000000031,114,0.7721591120132315,51,0
518,430.40000000000015,52,0.771773032457225,32,0
519,503.3000000000033,114,0.7713871459409963,36,0
520,898.7000000000069,206,0.7710014523680259,56,0
521,590.4000000000003,72,0.7706159516418419,40,0
522,703.5000000000025,110,0.770230643666021,46,0
523,1301.000000000011,300,0.7698455283441881,67,0
524,728.2500000000023,95,0.769460605580016,47,0
525,1096.5000000000055,190,0.7690758752772261,66,0
526,1187.1500000000096,277,0.7686913373395875,72,0
527,592.7500000000002,65,0.7683069916709178,40,0
528,506.75000000000085,85,0.7679228381750823,36,0
529,1127.6500000000083,247,0.7675388767559949,68,0
530,1049.550000000008,229,0.7671551073176169,64,0
531,973.8000000000043,184,0.7667715297639581,60,0
532,365.5499999999999,69,0.7663881439990762,29,0
533,1232.800000000008,224,0.7660049499270767,73,0
534,1427.0000000000116,300,0.7656219474521132,73,0
535,1383.0000000000114,300,0.7652391364783871,71,0
536,535.6000000000026,148,0.764856516910148,38,0
537,433.8999999999999,62,0.764474088651693,32,0
538,531.5500000000006,69,0.7640918516073671,37,0
539,1039.9000000000076,262,0.7637098056815635,64,0
540,-25.15000000000012,23,0.7633279507787228,9,0
541,119.0499999999999,19,0.7629462868033335,16,0
542,491.95000000000056,61,0.7625648136599319,35,0
543,890.3500000000049,193,0.762183531253102,56,0
544,530.6000000000015,68,0.7618024394874755,37,0
545,415.3500000000002,53,0.7614215382677318,31,0
546,991.0500000000056,179,0.761040827498598,61,0
547,1253.0000000000111,300,0.7606603070848488,65,0
548,332.7999999999999,64,0.7602799769313064,27,0
549,1350.0000000000098,300,0.7598998369428408,69,0
550,1280.000000000011,300,0.7595198870243695,66,0
551,635.4500000000032,131,0.7591401270808573,43,0
552,805.1500000000028,117,0.7587605570173169,51,0
553,1402.0000000000114,300,0.7583811767388083,72,0
554,1031.0000000000114,300,0.758001986150439,54,0
555,785.7500000000023,105,0.7576229851573638,50,0
